cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
1992645,2360839,2203369,2155456,1952056,2337799,2171783,2160491,2227935,2292785,2224426,2137451,2022552,1870269,488,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608587
1991882,2360992,2203826,2155303,1952362,2337493,2172088,2161102,2228088,2293090,2225036,2137908,2023162,1870117,486,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608588
1992797,2361450,2203979,2154846,1952362,2337493,2172698,2161102,2228851,2293090,2224273,2137298,2022552,1870574,486,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608589
1991424,2360229,2203674,2155303,1952514,2337493,2172698,2161254,2227783,2292327,2224884,2137756,2023315,1870574,484,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608590
1992187,2361297,2203063,2154846,1952362,2337341,2173004,2161712,2227935,2292633,2224884,2137603,2022552,1869964,487,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608591
1992187,2361297,2203674,2155151,1951904,2337493,2172546,2161865,2229003,2292938,2225494,2137908,2023162,1870880,487,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608592
1991882,2360534,2203063,2154541,1952362,2337646,2172393,2161254,2227325,2292480,2225036,2137756,2023162,1870574,487,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608593
1992645,2360687,2204132,2155609,1952209,2337799,2172851,2160949,2226715,2291870,2223815,2137451,2022705,1870117,482,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608594
1991882,2360687,2202911,2154693,1951751,2336730,2172698,2161102,2227630,2292785,2223968,2137756,2022857,1870269,485,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608595
1992187,2360839,2203521,2155151,1952056,2337188,2173156,2161712,2228088,2292785,2224426,2137603,2022552,1869964,487,197,997,997,969,7,997,997,997,997,997,997,884,344,-2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608596
