U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:35.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:36.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:37.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:38.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:39.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:40.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:41.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:42.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:43.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:44.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:45.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:46.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:47.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:48.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:49.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:50.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:51.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:52.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:53.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:54.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:55.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:56.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:57.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:58.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:53:59.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:00.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:01.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:02.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:03.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:04.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:05.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:06.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:07.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:08.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:09.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:10.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:11.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:12.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:13.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:14.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:15.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:16.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:17.260
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:18.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:19.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:20.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:21.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:22.258
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:23.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:24.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:25.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:26.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:27.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:28.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:29.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:30.259
29,00V;29,00V;0,50A;0,26A;1508W;8W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:31.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:32.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:33.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:34.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:35.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:36.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:37.258
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:38.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:39.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:40.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:41.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:42.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:43.260
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:44.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:45.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:46.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:47.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:48.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:49.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:50.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:51.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:52.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:53.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:54.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:55.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:56.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:57.260
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:58.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:54:59.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:00.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:01.260
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:02.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:03.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:04.260
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:05.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:06.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:07.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:08.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:09.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:10.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:11.260
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:12.260
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:13.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:14.259
29,00V;29,00V;0,50A;0,26A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:15.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:16.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:17.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:18.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:19.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:20.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:21.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:22.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:23.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:24.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:25.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:26.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:27.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:28.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:29.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:30.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:31.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:32.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:33.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:34.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:35.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:36.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:37.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:38.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:39.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:40.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:41.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:42.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:43.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:44.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:45.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:46.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:47.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:48.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:49.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:50.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:51.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:52.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:53.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:54.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:55.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:56.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:57.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:58.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:55:59.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:00.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:01.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:02.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:03.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:04.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:05.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:06.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:07.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:08.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:09.259
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:10.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:11.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:12.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:13.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:14.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:15.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:16.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:17.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:18.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:19.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:20.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:21.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:22.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:23.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:24.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:25.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:26.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:27.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:28.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:29.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:30.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:31.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:32.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:33.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:34.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:35.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:36.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:37.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:38.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:39.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:40.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:41.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:42.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:43.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:44.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:45.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:46.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:47.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:48.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:49.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:50.262
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:51.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:52.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:53.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:54.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:55.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:56.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:57.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:58.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:56:59.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:00.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:01.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:02.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:03.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:04.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:05.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:06.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:07.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:08.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:09.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:10.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:11.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:12.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:13.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:14.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:15.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:16.260
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:17.261
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:18.261
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:19.261
29,00V;29,00V;0,50A;0,25A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:20.260
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:21.261
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:22.260
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:23.260
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:24.261
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:25.260
29,00V;29,00V;0,50A;0,24A;1508W;7W;N/A;N/A;Off;On;CV;None;13.04.2023 17:57:26.261
