U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:19.368
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:20.367
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:21.368
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:22.367
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:23.368
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:24.367
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:25.367
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:26.368
29,00V;29,00V;0,50A;0,11A;1508W;3W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:27.368
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:28.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:29.367
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:30.368
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:31.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:32.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:33.368
29,00V;29,00V;0,50A;0,11A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:34.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:35.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:36.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:37.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:38.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:39.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:40.367
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:41.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:42.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:43.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:44.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:45.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:46.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:47.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:48.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:49.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:50.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:51.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:52.367
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:53.367
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:54.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:55.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:56.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:57.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:58.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:50:59.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:00.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:01.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:02.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:03.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:04.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:05.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:06.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:07.367
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:08.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:09.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:10.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:11.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:12.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:13.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:14.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:15.367
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:16.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:17.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:18.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:19.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:20.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:21.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:22.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:23.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:24.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:25.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:26.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:27.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:28.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:29.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:30.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:31.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:32.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:33.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:34.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:35.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:36.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:37.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:38.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:39.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:40.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:41.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:42.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:43.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:44.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:45.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:46.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:47.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:48.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:49.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:50.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:51.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:52.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:53.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:54.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:55.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:56.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:57.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:58.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:51:59.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:00.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:01.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:02.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:03.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:04.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:05.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:06.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:07.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:08.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:09.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:10.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:11.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:12.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:13.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:14.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:15.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:16.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:17.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:18.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:19.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:20.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:21.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:22.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:23.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:24.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:25.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:26.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:27.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:28.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:29.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:30.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:31.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:32.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:33.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:34.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:35.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:36.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:37.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:38.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:39.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:40.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:41.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:42.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:43.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:44.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:45.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:46.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:47.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:48.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:49.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:50.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:51.370
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:52.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:53.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:54.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:55.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:56.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:57.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:58.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:52:59.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:00.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:01.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:02.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:03.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:04.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:05.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:06.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:07.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:08.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:09.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:10.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:11.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:12.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:13.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:14.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:15.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:16.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:17.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:18.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:19.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:20.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:21.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:22.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:23.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:24.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:25.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:26.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:27.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:28.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:29.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:30.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:31.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:32.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:33.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:34.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:35.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:36.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:37.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:38.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:39.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:40.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:41.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:42.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:43.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:44.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:45.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:46.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:47.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:48.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:49.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:50.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:51.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:52.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:53.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:54.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:55.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:56.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:57.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:58.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:53:59.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:00.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:01.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:02.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:03.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:04.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:05.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:06.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:07.369
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:08.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:09.368
29,00V;29,00V;0,50A;0,10A;1508W;0W;N/A;N/A;Off;On;CV;None;21.04.2023 23:54:10.369
