U set;U actual;I set;I actual;P set;P actual;R set;R actual;R mode;Output/Input;Device mode;Error;Time
29,00V;26,23V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:46.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:47.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:48.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:49.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:50.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:51.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:52.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:53.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:54.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:55.047
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:56.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:57.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:58.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:27:59.047
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:00.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:01.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:02.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:03.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:04.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:05.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:06.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:07.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:08.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:09.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:10.049
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:11.047
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:12.047
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:13.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:14.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:15.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:16.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:17.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:18.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:19.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:20.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:21.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:22.048
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:23.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:24.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:25.047
29,00V;26,22V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:26.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:27.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:28.047
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:29.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:30.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:31.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:32.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:33.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:34.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:35.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:36.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:37.049
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:38.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:39.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:40.049
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:41.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:42.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:43.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:44.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:45.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:46.048
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:47.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:48.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:49.049
29,00V;26,21V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:50.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:51.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:52.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:53.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:54.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:55.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:56.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:57.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:58.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:28:59.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:00.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:01.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:02.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:03.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:04.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:05.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:06.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:07.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:08.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:09.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:10.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:11.049
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:12.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:13.049
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:14.048
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:15.049
29,00V;26,20V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:16.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:17.049
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:18.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:19.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:20.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:21.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:22.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:23.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:24.049
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:25.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:26.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:27.049
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:28.049
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:29.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:30.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:31.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:32.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:33.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:34.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:35.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:36.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:37.048
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:38.049
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:39.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:40.049
29,00V;26,19V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:41.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:42.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:43.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:44.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:45.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:46.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:47.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:48.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:49.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:50.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:51.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:52.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:53.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:54.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:55.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:56.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:57.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:58.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:29:59.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:00.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:01.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:02.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:03.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:04.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:05.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:06.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:07.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:08.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:09.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:10.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:11.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:12.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:13.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:14.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:15.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:16.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:17.048
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:18.049
29,00V;26,18V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:19.050
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:20.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:21.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:22.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:23.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:24.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:25.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:26.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:27.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:28.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:29.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:30.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:31.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:32.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:33.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:34.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:35.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:36.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:37.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:38.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:39.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:40.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:41.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:42.048
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:43.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:44.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:45.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:46.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:47.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:48.049
29,00V;26,17V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:49.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:50.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:51.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:52.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:53.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:54.050
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:55.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:56.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:57.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:58.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:30:59.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:00.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:01.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:02.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:03.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:04.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:05.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:06.048
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:07.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:08.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:09.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:10.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:11.049
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:12.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:13.048
29,00V;26,16V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:14.048
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:15.050
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:16.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:17.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:18.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:19.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:20.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:21.048
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:22.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:23.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:24.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:25.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:26.048
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:27.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:28.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:29.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:30.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:31.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:32.049
29,00V;26,15V;0,50A;0,00A;1508W;0W;N/A;N/A;Off;Off;Off;None;19.04.2023 15:31:33.048
