cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
2063598,2090148,2096557,2047882,2009429,2090759,2130279,2108001,2032928,2073059,2104492,2055053,2050933,2194824,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519038
2064514,2091064,2096710,2048034,2009887,2090759,2130126,2108154,2032623,2072143,2104492,2054443,2050933,2194824,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519039
2063140,2089843,2096405,2047882,2009735,2090759,2131042,2108612,2032928,2072753,2104644,2054901,2050933,2194213,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519040
2063446,2089843,2095947,2048034,2010345,2090759,2131805,2108764,2032775,2072296,2104034,2053985,2049865,2194366,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519041
2063903,2089996,2096405,2047576,2010345,2091674,2130737,2108917,2032470,2072601,2104492,2054443,2050781,2193908,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519042
2063903,2090301,2096710,2048492,2009887,2091217,2130126,2107696,2033386,2072906,2104034,2054595,2051696,2194976,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519043
2063598,2090301,2096252,2047576,2009887,2090759,2130584,2108917,2032318,2072296,2104644,2053680,2050628,2194671,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519044
2062988,2089538,2096862,2048034,2009735,2090759,2131195,2109375,2033233,2072906,2103881,2054443,2050170,2194366,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519045
2063598,2089996,2096405,2047271,2010192,2090606,2130737,2108917,2032775,2073059,2104644,2054443,2050323,2194213,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519046
2063751,2089996,2096405,2047576,2010345,2091522,2130279,2108306,2033843,2073211,2104949,2054748,2050323,2194366,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519047
2063598,2090301,2096405,2047576,2010040,2090454,2131805,2108917,2032623,2073059,2105560,2054901,2050170,2194366,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519048
2063751,2090454,2097167,2048187,2010192,2090759,2131500,2108917,2032775,2073211,2104034,2054138,2050476,2194366,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519049
2063751,2090454,2096252,2047729,2009735,2091064,2131500,2108917,2032470,2073059,2104797,2054138,2051086,2194061,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519050
2064056,2089996,2095947,2047729,2010040,2090911,2130279,2107849,2033386,2073211,2104644,2054290,2050933,2194519,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519051
2063598,2090148,2097320,2048492,2009582,2090454,2131500,2108917,2032623,2072296,2105102,2054748,2050323,2194061,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519052
2064208,2090454,2096557,2047729,2010040,2091217,2131500,2109680,2032928,2072906,2104492,2054443,2050628,2194061,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519053
2063751,2090301,2096252,2048034,2010345,2091217,2130889,2108612,2032165,2072448,2104644,2054443,2051086,2194061,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519054
